sys,radius_pred,radius_true,zl_pred,zl_true,zs_pred,zs_true
16654.0,0.7214235663414001,0.6129999756813049,0.39132896065711975,0.3059999942779541,2.5941526889801025,2.742000102996826
1623.0,1.8699445724487305,1.399999976158142,0.16725854575634003,0.12200000137090683,1.1829724311828613,0.4790000021457672
3651.0,0.9372602701187134,0.8999999761581421,0.6651298999786377,0.574999988079071,2.170180082321167,2.5260000228881836
5489.0,1.763258934020996,1.6540000438690186,0.4853236973285675,0.48399999737739563,1.6685830354690552,1.3420000076293945
19154.0,1.154143214225769,1.2699999809265137,0.501578688621521,0.49399998784065247,1.8645877838134766,2.5360000133514404
8087.0,1.161983847618103,1.25600004196167,0.3663080036640167,0.335999995470047,1.6711896657943726,1.628000020980835
15343.0,1.7889050245285034,1.8769999742507935,0.6247378587722778,0.5479999780654907,2.2422218322753906,2.934999942779541
1702.0,1.2044306993484497,1.3480000495910645,0.4996953308582306,0.32899999618530273,1.337860345840454,2.0959999561309814
7703.0,1.1189647912979126,0.9100000262260437,0.4041067361831665,0.2879999876022339,1.2514088153839111,0.859000027179718
13096.0,1.2437353134155273,1.0540000200271606,0.627038836479187,0.5379999876022339,2.1570708751678467,1.9320000410079956
12207.0,2.01343035697937,1.531000018119812,0.6300170421600342,0.6079999804496765,1.7353155612945557,1.274999976158142
13615.0,1.2863966226577759,1.1829999685287476,0.8442749977111816,0.6859999895095825,2.405121326446533,2.75
9418.0,1.1028237342834473,1.2259999513626099,0.4651396572589874,0.3970000147819519,1.6376056671142578,1.527999997138977
18978.0,1.2715492248535156,0.7570000290870667,0.25073736906051636,0.03999999910593033,1.3897689580917358,0.46299999952316284
18544.0,1.2635376453399658,1.2929999828338623,0.6099871397018433,0.578000009059906,2.123403310775757,2.3540000915527344
11626.0,1.8139389753341675,1.5800000429153442,0.17578774690628052,0.14300000667572021,1.1812738180160522,0.8529999852180481
17940.0,0.9397350549697876,1.0119999647140503,0.6461924314498901,0.6299999952316284,1.905599594116211,1.9270000457763672
9963.0,0.8399943113327026,0.6959999799728394,0.4895036518573761,0.4819999933242798,1.2157350778579712,0.9240000247955322
6082.0,2.0084822177886963,1.6480000019073486,0.22336018085479736,0.1420000046491623,1.2570765018463135,0.6819999814033508
13811.0,0.8865636587142944,0.953000009059906,0.3942717909812927,0.31200000643730164,1.8778088092803955,1.659000039100647
15683.0,0.8908197283744812,0.6449999809265137,0.3851693570613861,0.3179999887943268,2.0283572673797607,1.5379999876022339
2189.0,1.1094000339508057,1.1150000095367432,0.3514375388622284,0.3149999976158142,1.9273018836975098,1.9249999523162842
19862.0,1.3245235681533813,1.5160000324249268,0.41616949439048767,0.3779999911785126,1.8302574157714844,2.3369998931884766
7813.0,1.2557783126831055,1.2999999523162842,0.5891240835189819,0.5609999895095825,1.41974937915802,1.3530000448226929
17004.0,1.0373114347457886,1.003999948501587,0.5263404846191406,0.40700000524520874,2.6576366424560547,3.0969998836517334
3199.0,1.355993628501892,1.2359999418258667,0.812771201133728,0.7670000195503235,2.6009461879730225,2.249000072479248
11508.0,1.2229440212249756,1.1139999628067017,0.6963797807693481,0.6299999952316284,2.551196813583374,3.200000047683716
1157.0,1.2986067533493042,1.4479999542236328,0.3115505278110504,0.24400000274181366,1.523001790046692,1.850000023841858
12340.0,2.1528069972991943,1.5230000019073486,0.42053547501564026,0.3100000023841858,1.4046053886413574,0.6729999780654907
4345.0,1.1761544942855835,0.7200000286102295,0.1487671136856079,0.11299999803304672,1.1619844436645508,0.2669999897480011
4077.0,1.7327492237091064,1.6349999904632568,0.3086460530757904,0.25600001215934753,1.432221531867981,1.0679999589920044
3337.0,1.392585277557373,1.3140000104904175,0.3571951687335968,0.2800000011920929,1.3696107864379883,1.0679999589920044
3530.0,1.7381939888000488,1.1829999685287476,0.21296606957912445,0.17399999499320984,1.2319276332855225,0.46299999952316284
7995.0,1.4469956159591675,1.434999942779541,0.7969450950622559,0.8730000257492065,2.9031407833099365,1.7630000114440918
21197.0,1.4633090496063232,1.5149999856948853,0.5474466681480408,0.5170000195503235,1.5950112342834473,1.597000002861023
7599.0,1.2473801374435425,1.0410000085830688,0.38366350531578064,0.3050000071525574,1.1686809062957764,0.7680000066757202
2614.0,2.4261317253112793,1.8730000257492065,0.3408816158771515,0.29499998688697815,1.431555151939392,0.7369999885559082
16576.0,0.8867048025131226,0.8920000195503235,0.5082632303237915,0.4659999907016754,2.1046760082244873,1.6790000200271606
17629.0,1.6177717447280884,2.8320000171661377,0.1497511863708496,0.04100000113248825,1.0307155847549438,0.843999981880188
6062.0,2.2806363105773926,2.1600000858306885,0.27080249786376953,0.19699999690055847,1.2972416877746582,1.4950000047683716
18993.0,0.8171976804733276,1.0149999856948853,1.1401386260986328,1.1169999837875366,2.7701079845428467,4.7789998054504395
13277.0,1.0821785926818848,1.3739999532699585,0.8806958198547363,0.9750000238418579,2.8202950954437256,2.8310000896453857
20060.0,0.980933666229248,0.9620000123977661,0.6960153579711914,0.6169999837875366,2.1907780170440674,1.9989999532699585
17356.0,1.4836655855178833,1.527999997138977,0.4782983660697937,0.4490000009536743,2.075159788131714,2.38100004196167
21635.0,0.8502159118652344,0.8489999771118164,1.0904948711395264,0.8550000190734863,3.398270845413208,3.109999895095825
21146.0,0.6678022146224976,1.0290000438690186,0.7865169048309326,0.8930000066757202,2.5411736965179443,2.252000093460083
6999.0,1.9049655199050903,1.7899999618530273,0.605487585067749,0.4659999907016754,2.4441916942596436,2.3980000019073486
8415.0,1.6700226068496704,1.2890000343322754,0.26614487171173096,0.2150000035762787,1.3818650245666504,0.6240000128746033
13186.0,1.619055151939392,1.5210000276565552,0.43016666173934937,0.33399999141693115,2.1581199169158936,2.388000011444092
17994.0,1.1161874532699585,0.8320000171661377,0.411379337310791,0.3540000021457672,1.510077953338623,0.8050000071525574
6834.0,0.6220262050628662,0.5860000252723694,1.2284085750579834,1.0219999551773071,2.517507314682007,2.3420000076293945
11705.0,1.290450930595398,1.2280000448226929,0.7470272779464722,0.5690000057220459,1.8400914669036865,1.9780000448226929
6296.0,1.8595064878463745,1.7170000076293945,0.19222907721996307,0.11500000208616257,1.2336410284042358,1.5069999694824219
17561.0,1.155806064605713,1.0410000085830688,0.4274945557117462,0.39399999380111694,1.2481756210327148,0.875
8302.0,1.6178159713745117,1.527999997138977,0.7398053407669067,0.6959999799728394,1.9547020196914673,1.7029999494552612
21399.0,1.479580044746399,1.496000051498413,0.3883766829967499,0.38600000739097595,1.6287987232208252,1.5720000267028809
5980.0,0.8682201504707336,0.871999979019165,0.390451043844223,0.4129999876022339,2.029202938079834,1.5269999504089355
4386.0,1.398596167564392,1.0199999809265137,0.3966043293476105,0.33000001311302185,1.2436907291412354,0.7020000219345093
14533.0,1.1892280578613281,1.6089999675750732,0.9042741060256958,0.949999988079071,4.523672103881836,3.6429998874664307
16301.0,1.6681157350540161,1.3339999914169312,0.6987500190734863,0.4970000088214874,2.7171783447265625,2.1070001125335693
16105.0,0.9171431064605713,0.921999990940094,0.3924950063228607,0.41999998688697815,2.1689541339874268,1.4429999589920044
6575.0,1.481726050376892,1.1920000314712524,0.383502334356308,0.3149999976158142,1.1806530952453613,0.7049999833106995
20296.0,1.5197988748550415,1.725000023841858,0.5940079689025879,0.5230000019073486,1.3889374732971191,1.850000023841858
9455.0,1.1880401372909546,1.1230000257492065,0.42600885033607483,0.47099998593330383,1.1241968870162964,0.9819999933242798
17748.0,1.6822049617767334,1.8880000114440918,0.9161269664764404,0.9190000295639038,3.154071807861328,2.9019999504089355
6428.0,0.7895820140838623,0.9919999837875366,1.0847183465957642,0.8149999976158142,3.1219089031219482,3.2230000495910645
1619.0,1.054595947265625,1.2009999752044678,0.41974830627441406,0.4300000071525574,1.5470364093780518,1.7009999752044678
9971.0,1.9194532632827759,1.774999976158142,0.4510457217693329,0.3140000104904175,1.7744677066802979,1.8250000476837158
9915.0,1.255008578300476,1.3179999589920044,0.47754967212677,0.382999986410141,2.385617971420288,2.427999973297119
11482.0,1.520734190940857,1.7549999952316284,0.3814929723739624,0.3160000145435333,1.2370589971542358,1.8229999542236328
6461.0,1.0320066213607788,0.7599999904632568,0.45434847474098206,0.30300000309944153,1.164237141609192,0.6200000047683716
17096.0,2.0505495071411133,1.9769999980926514,0.28672125935554504,0.2409999966621399,1.34537672996521,1.2940000295639038
2434.0,1.1807903051376343,1.1440000534057617,0.28518256545066833,0.22699999809265137,1.4450368881225586,0.9869999885559082
11947.0,1.7367602586746216,1.6430000066757202,0.4383396804332733,0.4099999964237213,1.784259557723999,1.3919999599456787
4755.0,1.627951741218567,1.6460000276565552,0.49794667959213257,0.3970000147819519,2.312487840652466,2.759000062942505
2103.0,0.7430516481399536,0.7379999756813049,0.9208574295043945,0.871999979019165,2.351548671722412,1.99399995803833
6828.0,2.0512309074401855,1.940999984741211,0.2373793125152588,0.11400000005960464,1.2873167991638184,1.878999948501587
19582.0,1.584396243095398,1.562999963760376,0.6127195358276367,0.4869999885559082,2.339123010635376,2.3389999866485596
1523.0,1.473157286643982,1.4329999685287476,0.7637325525283813,0.6940000057220459,2.8194096088409424,3.1760001182556152
21341.0,1.395980954170227,1.409000039100647,0.7138633728027344,0.7099999785423279,1.981614589691162,1.8380000591278076
5410.0,1.7519875764846802,1.7050000429153442,0.6968399286270142,0.5490000247955322,2.3418426513671875,2.865000009536743
6705.0,1.8278629779815674,1.9119999408721924,0.2800256311893463,0.20900000631809235,1.3312227725982666,2.257999897003174
13877.0,1.7237638235092163,1.503999948501587,0.583693265914917,0.4729999899864197,2.3647186756134033,1.5859999656677246
17613.0,1.3602946996688843,1.2289999723434448,0.6219359636306763,0.5019999742507935,1.7097737789154053,1.6770000457763672
15863.0,1.6947489976882935,1.63100004196167,0.23726895451545715,0.19099999964237213,1.2442916631698608,1.5110000371932983
9599.0,1.440146565437317,1.437999963760376,0.5384305715560913,0.4350000023841858,2.518812656402588,3.1459999084472656
11123.0,1.1778714656829834,0.9070000052452087,0.17815421521663666,0.13199999928474426,1.2762720584869385,0.5910000205039978
20420.0,1.1525057554244995,1.1200000047683716,0.31198394298553467,0.22599999606609344,1.504296898841858,1.3559999465942383
13185.0,1.0943454504013062,1.1679999828338623,0.6855779886245728,0.6800000071525574,1.7665802240371704,1.9140000343322754
917.0,1.0505551099777222,0.843999981880188,0.461715430021286,0.5329999923706055,1.6348059177398682,1.1369999647140503
18135.0,2.1226446628570557,2.114000082015991,0.2784064710140228,0.2290000021457672,1.3584119081497192,1.593000054359436
20405.0,1.6255441904067993,1.593999981880188,0.7038272619247437,0.5249999761581421,1.9728446006774902,1.8669999837875366
21779.0,1.130422592163086,1.0889999866485596,0.8831079006195068,0.8339999914169312,2.3445425033569336,2.117000102996826
20378.0,1.1078201532363892,1.0540000200271606,0.38316354155540466,0.29499998688697815,1.707556962966919,1.4129999876022339
16847.0,2.2988216876983643,2.3910000324249268,0.40053248405456543,0.3370000123977661,1.7429265975952148,2.122999906539917
19143.0,1.4817475080490112,1.5199999809265137,0.645484209060669,0.6069999933242798,2.1277267932891846,2.9230000972747803
13560.0,1.2491964101791382,1.1200000047683716,0.5917929410934448,0.4959999918937683,1.4867947101593018,1.065999984741211
11762.0,1.5487816333770752,1.5329999923706055,0.7314034700393677,0.7559999823570251,2.481210708618164,1.8289999961853027
18658.0,0.7522567510604858,0.7429999709129333,0.5777733325958252,0.5659999847412109,1.811352014541626,1.7899999618530273
9673.0,1.1102994680404663,0.9039999842643738,0.7627443075180054,0.7879999876022339,2.131739854812622,1.5540000200271606
11984.0,1.0298959016799927,0.9010000228881836,0.5752216577529907,0.5130000114440918,1.2489080429077148,1.1119999885559082
4019.0,0.6245624423027039,0.7540000081062317,1.2926164865493774,1.0950000286102295,3.233738660812378,2.638000011444092
16844.0,2.321155071258545,2.0480000972747803,0.5557016134262085,0.4480000138282776,2.3405792713165283,2.0209999084472656
14316.0,1.52051842212677,1.1699999570846558,0.3591981828212738,0.3630000054836273,1.6762559413909912,0.8299999833106995
2935.0,1.512547492980957,1.25,0.2583015561103821,0.2070000022649765,1.279749870300293,0.597000002861023
864.0,1.120672583580017,1.1799999475479126,0.6487466096878052,0.5879999995231628,2.042693614959717,2.174999952316284
4620.0,1.7005895376205444,1.3990000486373901,0.580999493598938,0.5519999861717224,1.8240966796875,1.3890000581741333
17389.0,1.2260264158248901,1.0839999914169312,0.268573522567749,0.1289999932050705,1.402431845664978,1.5839999914169312
1088.0,0.8124216794967651,0.7620000243186951,0.6850773096084595,0.7710000276565552,1.9634028673171997,1.4880000352859497
21395.0,0.9743599891662598,1.1390000581741333,0.4697798192501068,0.45500001311302185,2.1689791679382324,2.7799999713897705
4399.0,1.2301181554794312,1.343999981880188,0.25829553604125977,0.22100000083446503,1.3614531755447388,1.3990000486373901
8242.0,2.1021342277526855,2.365000009536743,0.593059778213501,0.5339999794960022,1.7026588916778564,2.752000093460083
6822.0,0.8106838464736938,0.8960000276565552,0.45077091455459595,0.41200000047683716,2.5322654247283936,2.1500000953674316
7624.0,1.5723172426223755,1.7009999752044678,0.3159026801586151,0.26100000739097595,1.589421033859253,3.447999954223633
4671.0,2.0736443996429443,1.9589999914169312,0.37167465686798096,0.28999999165534973,1.5861958265304565,1.4140000343322754
12889.0,1.0596702098846436,1.2020000219345093,0.3595093786716461,0.32499998807907104,1.7582471370697021,1.7960000038146973
3601.0,1.6019757986068726,1.531000018119812,0.3825899362564087,0.3190000057220459,1.5583081245422363,1.406999945640564
7625.0,1.0580252408981323,0.9120000004768372,0.31380823254585266,0.2150000035762787,1.8419227600097656,1.2660000324249268
586.0,1.4026254415512085,1.402999997138977,0.5114375948905945,0.3779999911785126,2.107300281524658,1.5920000076293945
9847.0,1.098028302192688,0.9459999799728394,0.3406543433666229,0.27000001072883606,1.6418991088867188,1.0520000457763672
3341.0,1.2746926546096802,1.3309999704360962,0.4364084303379059,0.33500000834465027,1.7666223049163818,2.003999948501587
18833.0,1.7696949243545532,1.6799999475479126,0.387456476688385,0.3449999988079071,1.833329200744629,1.718999981880188
15007.0,1.158347487449646,1.4589999914169312,0.7168540954589844,0.8489999771118164,2.157155990600586,2.256999969482422
14817.0,1.9251049757003784,2.0320000648498535,0.368777334690094,0.3970000147819519,1.5862751007080078,1.61899995803833
5987.0,1.4858821630477905,1.4600000381469727,0.3783910572528839,0.30799999833106995,1.6398751735687256,1.5770000219345093
19444.0,0.9491140842437744,0.8059999942779541,0.6186054944992065,0.5019999742507935,2.4885456562042236,2.8570001125335693
14683.0,1.600908875465393,1.350000023841858,0.419869989156723,0.3580000102519989,1.7743388414382935,1.2879999876022339
6766.0,0.8140486478805542,0.921999990940094,0.42969176173210144,0.3970000147819519,1.6340291500091553,1.3229999542236328
11060.0,1.6516647338867188,1.687000036239624,0.4713173806667328,0.42899999022483826,2.0943124294281006,2.2019999027252197
4592.0,1.132667899131775,1.2410000562667847,0.2938898801803589,0.2240000069141388,1.5141760110855103,1.5099999904632568
20661.0,1.0598647594451904,1.184000015258789,0.8567584753036499,0.8690000176429749,2.912855863571167,2.9560000896453857
5596.0,1.2476654052734375,1.0859999656677246,0.639865517616272,0.5960000157356262,2.0650784969329834,1.8020000457763672
13410.0,1.068598985671997,1.0210000276565552,0.5552042722702026,0.4749999940395355,2.282466173171997,1.7510000467300415
18651.0,1.2466239929199219,1.2300000190734863,0.5913470983505249,0.5830000042915344,1.3741357326507568,1.3320000171661377
17978.0,1.4500449895858765,1.3519999980926514,0.33653998374938965,0.2590000033378601,1.5827195644378662,1.6380000114440918
21246.0,2.100971221923828,2.384000062942505,0.4793967008590698,0.5170000195503235,1.718116283416748,2.680999994277954
13650.0,1.388513207435608,1.4119999408721924,0.25362077355384827,0.20200000703334808,1.3045907020568848,1.809999942779541
18385.0,1.995011806488037,2.127000093460083,0.37419819831848145,0.30399999022483826,1.5836929082870483,2.140000104904175
7191.0,1.7650259733200073,1.7309999465942383,0.5325510501861572,0.46000000834465027,1.8817229270935059,1.6380000114440918
12416.0,1.819358229637146,1.6720000505447388,0.426914244890213,0.40799999237060547,1.5112760066986084,1.0119999647140503
17606.0,1.033987283706665,1.031999945640564,0.47945982217788696,0.492000013589859,1.5847973823547363,1.628999948501587
20559.0,1.1873000860214233,1.1610000133514404,0.3888911306858063,0.3490000069141388,1.3986008167266846,1.1419999599456787
15881.0,1.16968834400177,1.3600000143051147,0.7416104078292847,0.7179999947547913,2.2591400146484375,2.7219998836517334
21504.0,1.031855821609497,0.8970000147819519,0.6137048006057739,0.5299999713897705,1.7745990753173828,1.9980000257492065
11602.0,1.814639925956726,1.7039999961853027,0.3758836090564728,0.29100000858306885,1.6650716066360474,1.7680000066757202
13867.0,1.283007025718689,1.1260000467300415,0.4267047941684723,0.3709999918937683,2.18080472946167,1.5019999742507935
20807.0,2.06758189201355,2.010999917984009,0.5472798347473145,0.5019999742507935,1.5452649593353271,1.468999981880188
12737.0,1.2645485401153564,1.277999997138977,0.4662356376647949,0.40299999713897705,1.849143147468567,1.906999945640564
7677.0,1.649142861366272,1.6260000467300415,0.6836280822753906,0.546999990940094,2.301532506942749,3.5439999103546143
15606.0,1.2672926187515259,1.4359999895095825,0.9603666067123413,0.8709999918937683,3.030127763748169,3.5969998836517334
17336.0,2.332542896270752,2.5439999103546143,0.42888957262039185,0.3659999966621399,1.5735090970993042,2.244999885559082
15639.0,1.6248079538345337,1.6260000467300415,0.2736736238002777,0.2370000034570694,1.303767204284668,1.0850000381469727
1055.0,1.5044541358947754,1.4769999980926514,0.6797623634338379,0.5350000262260437,2.3171393871307373,3.1760001182556152
12555.0,1.9806445837020874,1.5140000581741333,0.22962728142738342,0.15700000524520874,1.273058533668518,0.6309999823570251
1793.0,1.6279393434524536,1.656999945640564,0.6325975656509399,0.6039999723434448,1.6240135431289673,1.6749999523162842
19443.0,1.1026508808135986,1.0640000104904175,0.972313642501831,0.8629999756813049,2.6037437915802,2.484999895095825
5068.0,1.099733829498291,1.0609999895095825,0.6107345819473267,0.5019999742507935,1.8817024230957031,1.690000057220459
12114.0,1.5723828077316284,1.6480000019073486,0.7000453472137451,0.5830000042915344,1.7002161741256714,1.878999948501587
13351.0,2.7243576049804688,2.186000108718872,0.2828834354877472,0.2770000100135803,1.2964597940444946,0.7039999961853027
8306.0,1.6084157228469849,1.4509999752044678,0.39060768485069275,0.36800000071525574,1.6252527236938477,1.1649999618530273
3304.0,1.4781494140625,1.4240000247955322,0.4148835241794586,0.37299999594688416,1.632713794708252,1.1269999742507935
4702.0,0.9799476861953735,1.0069999694824219,0.4927646815776825,0.48899999260902405,1.6938449144363403,1.843999981880188
11024.0,1.3400099277496338,1.4229999780654907,0.686692476272583,0.6079999804496765,1.9434432983398438,2.813999891281128
15460.0,1.4751213788986206,1.468000054359436,0.3942730128765106,0.2930000126361847,1.6826786994934082,1.6820000410079956
12509.0,1.6306662559509277,1.5700000524520874,0.36990073323249817,0.31700000166893005,1.566633939743042,1.2630000114440918
6699.0,1.4179319143295288,1.5390000343322754,0.7147629261016846,0.699999988079071,1.9001688957214355,1.8079999685287476
16220.0,1.3005157709121704,1.152999997138977,0.7684732675552368,0.8029999732971191,2.720778703689575,2.3289999961853027
14224.0,0.9521141052246094,1.0670000314712524,0.46196386218070984,0.4429999887943268,2.210200548171997,2.2709999084472656
13118.0,1.2058714628219604,0.9580000042915344,0.3895338773727417,0.24400000274181366,2.273547887802124,1.4259999990463257
12243.0,1.6370102167129517,1.8209999799728394,0.27432429790496826,0.24699999392032623,1.3588634729385376,2.319000005722046
12186.0,1.3963449001312256,1.1430000066757202,0.26388970017433167,0.17900000512599945,1.3569552898406982,0.6370000243186951
3149.0,1.1388453245162964,1.1239999532699585,0.5808671712875366,0.4950000047683716,1.5999343395233154,1.496999979019165
17496.0,1.0146876573562622,0.8809999823570251,0.34100037813186646,0.26600000262260437,1.8462166786193848,1.1089999675750732
11854.0,1.4200259447097778,1.406999945640564,0.40145641565322876,0.30000001192092896,1.5931200981140137,1.4110000133514404
5109.0,2.3485629558563232,2.325000047683716,0.48262885212898254,0.35600000619888306,1.7581634521484375,1.8289999961853027
16746.0,1.6603742837905884,1.2039999961853027,0.2240213304758072,0.18199999630451202,1.299699068069458,0.49300000071525574
4129.0,1.4552390575408936,1.340999960899353,0.5391726493835449,0.41600000858306885,2.068580150604248,1.437999963760376
1630.0,1.1444443464279175,1.1540000438690186,0.4384974241256714,0.3709999918937683,2.042198657989502,1.7489999532699585
6437.0,1.149571180343628,1.1579999923706055,0.37318727374076843,0.30399999022483826,2.187840223312378,1.850000023841858
17690.0,2.3961238861083984,2.361999988555908,0.5076872110366821,0.4580000042915344,1.999082088470459,1.7719999551773071
17105.0,0.9044582843780518,0.7459999918937683,0.6369930505752563,0.5640000104904175,2.264314889907837,1.975000023841858
15519.0,0.9606728553771973,0.8180000185966492,0.36664047837257385,0.4230000078678131,1.7466068267822266,0.9940000176429749
6468.0,1.4784514904022217,1.6510000228881836,0.8609098196029663,0.8930000066757202,2.8289787769317627,2.5290000438690186
6064.0,0.9809179306030273,1.1200000047683716,0.7183979749679565,0.777999997138977,2.5993831157684326,2.315999984741211
15776.0,2.1110880374908447,2.0989999771118164,0.3418225049972534,0.28200000524520874,1.6133296489715576,1.524999976158142
8968.0,2.215691089630127,2.315000057220459,0.4523332715034485,0.3880000114440918,1.7164231538772583,1.8270000219345093
21094.0,0.8420353531837463,1.0199999809265137,1.3189435005187988,1.4980000257492065,3.432305335998535,4.085000038146973
444.0,1.5031815767288208,1.5520000457763672,0.6174659729003906,0.5230000019073486,2.4377658367156982,3.2060000896453857
20052.0,1.086881160736084,0.800000011920929,0.8805414438247681,0.597000002861023,2.947834014892578,4.203999996185303
2877.0,1.1348161697387695,1.2089999914169312,0.6596924066543579,0.6489999890327454,1.9874954223632812,2.053999900817871
20547.0,1.5438249111175537,1.4529999494552612,0.5740703344345093,0.4620000123977661,1.8443199396133423,1.621000051498413
15061.0,1.4464826583862305,1.3769999742507935,0.2146257609128952,0.14800000190734863,1.3232775926589966,1.2920000553131104
14746.0,0.9509062170982361,0.953000009059906,0.8490822315216064,0.8939999938011169,2.670438051223755,1.9859999418258667
20998.0,1.199057936668396,1.2280000448226929,0.200168177485466,0.1979999989271164,1.3597347736358643,1.4709999561309814
3321.0,0.8002896308898926,0.847000002861023,0.39371100068092346,0.36399999260902405,1.9461581707000732,2.0239999294281006
1966.0,1.11653470993042,1.3639999628067017,0.9063442945480347,1.0850000381469727,2.737825632095337,2.427999973297119
1856.0,1.1528769731521606,1.3530000448226929,0.46504151821136475,0.5099999904632568,1.5072317123413086,1.7769999504089355
7762.0,1.3404066562652588,1.284000039100647,0.6449490785598755,0.6330000162124634,2.1785058975219727,1.9210000038146973
8957.0,1.0432299375534058,0.9419999718666077,0.3321479260921478,0.23000000417232513,1.9161245822906494,2.2809998989105225
12281.0,0.8809983134269714,0.9440000057220459,0.6189652681350708,0.9279999732971191,1.9735841751098633,1.4819999933242798
15829.0,1.2442651987075806,1.277999997138977,0.21149349212646484,0.14300000667572021,1.3466107845306396,1.777999997138977
6330.0,1.6998956203460693,1.4429999589920044,0.5716552734375,0.4659999907016754,2.2609708309173584,1.4010000228881836
2413.0,1.1867583990097046,1.0490000247955322,0.7961486577987671,0.6909999847412109,2.706702947616577,2.736999988555908
19904.0,1.3735069036483765,1.1690000295639038,0.7785278558731079,0.6800000071525574,2.324514627456665,1.9329999685287476
18536.0,1.4571514129638672,1.3700000047683716,0.21925216913223267,0.20999999344348907,1.2166634798049927,0.8610000014305115
11510.0,1.3250130414962769,1.1150000095367432,0.3820115923881531,0.3720000088214874,1.306966781616211,0.8759999871253967
14166.0,1.1480927467346191,0.921999990940094,0.3613191545009613,0.289000004529953,1.735431432723999,0.7639999985694885
6144.0,2.2812111377716064,2.0940001010894775,0.47456368803977966,0.38100001215934753,2.1157174110412598,1.9980000257492065
11045.0,1.408456563949585,1.25600004196167,0.2559458911418915,0.21400000154972076,1.3222659826278687,1.0130000114440918
1368.0,1.70357346534729,1.5889999866485596,0.5247064232826233,0.36000001430511475,2.4673922061920166,1.965000033378601
19134.0,1.4293392896652222,1.343000054359436,0.4653339982032776,0.40799999237060547,1.7598049640655518,1.277999997138977
21382.0,1.5766440629959106,1.5149999856948853,0.3014270067214966,0.28299999237060547,1.3948485851287842,1.187999963760376
21258.0,1.2447766065597534,1.187999963760376,0.36337268352508545,0.3009999990463257,1.83775794506073,1.6089999675750732
17049.0,2.1130623817443848,2.239000082015991,0.1778627336025238,0.09799999743700027,1.1615564823150635,2.8480000495910645
7163.0,1.0117703676223755,0.6940000057220459,0.530842661857605,0.40700000524520874,2.2675321102142334,0.9940000176429749
